height_cm,weight_kg,bmi,shoulder_width_ratio,hip_width_ratio,torso_length_ratio,leg_length_ratio,arm_length_ratio,shoulder_hip_ratio,torso_leg_ratio,back_length_ratio,belly_width_ratio,neck_width_ratio,upper_arm_ratio,thigh_ratio,inseam_ratio,arm_span_ratio,chest,waist,hip,shoulder_width_cm,back_length,inseam,thigh_circumference,neck_circumference,arm_circumference,gender_male
167.4,47.8,17.0442,0.2337,0.1725,0.2816,0.4586,0.343,1.3553,0.6141,0.2638,0.1358,0.0601,0.1887,0.2522,0.4345,0.9198,82.9,65.5,90.6,39.1,44.2,72.7,49.8,31.6,25.4,0.0
174.6,60.1,19.7143,0.2583,0.1695,0.2906,0.4654,0.3437,1.5238,0.6245,0.2728,0.1496,0.0655,0.189,0.256,0.4367,0.9457,91.0,78.0,92.9,45.1,47.6,76.2,50.5,35.9,29.8,1.0
161.1,64.2,24.7408,0.2391,0.1974,0.2824,0.4617,0.3376,1.2114,0.6117,0.2638,0.1608,0.0681,0.1857,0.2539,0.4405,0.9143,90.6,72.5,99.8,38.5,42.5,71.0,55.2,34.5,27.9,0.0
169.0,47.4,16.6035,0.2435,0.1585,0.2899,0.4628,0.3462,1.5359,0.6263,0.2753,0.1425,0.0623,0.1904,0.2546,0.4463,0.9358,84.7,69.1,84.1,41.1,46.5,75.4,47.5,33.0,27.4,1.0
169.9,59.2,20.5187,0.2393,0.1868,0.2812,0.4595,0.3379,1.2812,0.612,0.2616,0.1525,0.0627,0.1859,0.2527,0.4351,0.9151,90.4,71.6,99.6,40.7,44.4,73.9,54.6,33.4,27.3,0.0
172.3,78.8,26.5365,0.2409,0.1996,0.2827,0.466,0.339,1.2072,0.6066,0.2608,0.1608,0.0701,0.1865,0.2563,0.4379,0.919,99.8,82.0,108.0,41.5,44.9,75.4,61.9,37.9,31.4,0.0
184.5,54.7,16.0585,0.2415,0.1578,0.2903,0.4706,0.349,1.5303,0.6168,0.2766,0.1406,0.0614,0.192,0.2588,0.4429,0.9395,90.7,74.6,91.4,44.6,51.0,81.7,49.4,35.6,28.5,1.0
162.3,43.2,16.3798,0.2337,0.1685,0.281,0.4645,0.3341,1.3872,0.6051,0.2625,0.1351,0.0585,0.1838,0.2555,0.4404,0.902,80.7,63.9,85.9,37.9,42.6,71.5,49.3,29.8,24.1,0.0
170.3,59.6,20.5607,0.2495,0.1731,0.2909,0.4651,0.3486,1.4412,0.6255,0.2741,0.1491,0.0664,0.1917,0.2558,0.4474,0.9466,91.6,77.7,92.6,42.5,46.7,76.2,50.9,35.5,29.5,1.0
171.4,59.5,20.2441,0.2518,0.1667,0.2926,0.4637,0.3545,1.5103,0.6309,0.2744,0.1495,0.0656,0.195,0.2551,0.4452,0.9608,90.2,73.1,89.7,43.2,47.0,76.3,50.5,35.3,29.5,1.0
153.5,56.0,23.7637,0.2429,0.1966,0.2803,0.4632,0.339,1.2357,0.6051,0.2598,0.1637,0.0662,0.1864,0.2547,0.4397,0.9209,84.7,68.3,94.7,37.3,39.9,67.5,50.9,31.9,26.5,0.0
185.8,83.5,24.1868,0.2575,0.1795,0.2943,0.4574,0.3452,1.4345,0.6434,0.2708,0.1549,0.0704,0.1898,0.2516,0.4458,0.9479,104.7,88.4,104.7,47.8,50.3,82.8,59.6,41.1,34.6,1.0
165.4,57.7,21.0956,0.2509,0.1699,0.2942,0.4703,0.3468,1.4764,0.6255,0.273,0.1586,0.0676,0.1907,0.2587,0.4438,0.9444,85.6,74.6,88.2,41.5,45.2,73.4,50.4,35.1,28.4,1.0
158.1,42.2,16.8612,0.2319,0.1713,0.2777,0.4602,0.3337,1.3536,0.6035,0.2637,0.1407,0.0597,0.1835,0.2531,0.4382,0.8993,79.6,61.5,85.1,36.7,41.7,69.3,48.1,29.7,24.1,0.0
167.1,65.6,23.4814,0.2514,0.1798,0.2927,0.4667,0.35,1.3982,0.6272,0.2745,0.1599,0.07,0.1925,0.2567,0.4461,0.9513,92.1,76.7,94.3,42.0,45.9,74.6,52.5,36.7,30.5,1.0
161.1,42.2,16.2859,0.2496,0.1589,0.2927,0.461,0.3453,1.5714,0.635,0.2783,0.1382,0.0614,0.1899,0.2535,0.438,0.9402,78.5,66.3,80.3,40.2,44.8,70.5,46.9,31.0,25.9,1.0
164.9,58.4,21.4492,0.2354,0.1863,0.2827,0.4572,0.3371,1.2637,0.6183,0.2625,0.1565,0.0646,0.1854,0.2515,0.4334,0.9095,88.2,67.7,96.5,38.8,43.3,71.5,53.6,33.4,27.5,0.0
166.9,54.2,19.4465,0.25,0.1683,0.2918,0.4648,0.3491,1.4852,0.6277,0.2768,0.1429,0.0647,0.192,0.2556,0.443,0.9482,86.5,72.5,88.2,41.7,46.2,74.0,49.1,33.9,28.5,1.0
170.9,54.6,18.6887,0.2373,0.1777,0.2807,0.4682,0.3396,1.3353,0.5995,0.2637,0.1443,0.0608,0.1868,0.2575,0.4441,0.9166,89.0,68.6,95.4,40.6,45.1,75.9,52.9,32.6,26.6,0.0
172.3,73.3,24.6742,0.2558,0.1801,0.2891,0.4678,0.3459,1.4202,0.6181,0.2722,0.1644,0.0714,0.1902,0.2573,0.4415,0.9475,96.7,79.6,97.4,44.1,46.9,76.1,56.2,38.6,32.7,1.0
170.9,73.9,25.3255,0.2577,0.1799,0.2909,0.4647,0.3462,1.4323,0.626,0.2753,0.1669,0.0704,0.1904,0.2556,0.4439,0.9502,96.4,86.0,96.5,44.0,47.0,75.8,54.5,37.8,32.4,1.0
171.8,63.8,21.6239,0.2532,0.1734,0.2911,0.4532,0.3483,1.4606,0.6424,0.2753,0.1563,0.0666,0.1916,0.2493,0.4464,0.9498,92.5,78.1,93.5,43.5,47.3,76.7,52.8,35.9,31.2,1.0
175.0,61.4,20.0256,0.251,0.1691,0.2892,0.4707,0.3518,1.4845,0.6144,0.2733,0.1483,0.066,0.1935,0.2589,0.4396,0.9547,93.1,76.8,93.0,43.9,47.8,76.9,51.5,36.3,29.9,1.0
163.1,54.5,20.4833,0.2394,0.1855,0.2809,0.4631,0.3366,1.2906,0.6064,0.2644,0.1501,0.0636,0.1851,0.2547,0.4452,0.9125,86.7,69.2,95.0,39.0,43.1,72.6,51.5,32.6,26.3,0.0
163.1,66.5,25.0086,0.2398,0.1982,0.2812,0.4569,0.3384,1.2099,0.6155,0.261,0.1601,0.0682,0.1861,0.2513,0.4398,0.9167,92.0,71.8,101.5,39.1,42.6,71.7,56.7,34.9,28.8,0.0
174.1,69.7,22.9926,0.2549,0.1811,0.2946,0.4618,0.3422,1.4072,0.6379,0.2727,0.1594,0.0694,0.1882,0.254,0.4411,0.9392,96.3,81.2,99.0,44.4,47.5,76.8,53.4,37.9,31.2,1.0
174.6,48.8,16.0,0.2465,0.1563,0.287,0.4654,0.3501,1.577,0.6166,0.2782,0.1408,0.0608,0.1926,0.2559,0.4407,0.9468,84.3,72.5,85.7,43.0,48.6,77.0,47.9,33.4,26.7,1.0
149.7,38.9,17.3478,0.2366,0.177,0.2785,0.4592,0.3316,1.3368,0.6066,0.2656,0.1456,0.0596,0.1824,0.2526,0.4468,0.8999,74.8,59.6,83.2,35.4,39.8,66.9,44.1,28.0,23.1,0.0
160.9,78.2,30.1775,0.2611,0.1998,0.2936,0.4582,0.3516,1.3069,0.6407,0.2708,0.1715,0.076,0.1934,0.252,0.4447,0.9643,97.8,81.0,100.9,42.0,43.6,71.6,55.4,38.4,33.1,1.0
171.9,53.8,18.222,0.2468,0.1676,0.2925,0.4627,0.3498,1.4724,0.6321,0.2768,0.1425,0.0635,0.1924,0.2545,0.4468,0.9464,87.2,74.4,90.5,42.4,47.6,76.8,48.7,34.2,28.3,1.0
165.9,67.0,24.3507,0.2435,0.1964,0.2815,0.4663,0.3346,1.2399,0.6037,0.268,0.1636,0.0669,0.184,0.2565,0.4317,0.9126,92.6,73.7,102.3,40.4,44.5,71.6,54.5,34.9,28.6,0.0
168.8,60.9,21.3709,0.2524,0.1736,0.2934,0.4719,0.35,1.4534,0.6219,0.2735,0.1575,0.0679,0.1925,0.2595,0.4404,0.9523,89.3,77.7,92.1,42.6,46.2,74.4,51.8,36.0,29.1,1.0
158.2,57.8,23.0767,0.2371,0.189,0.283,0.4626,0.3371,1.2542,0.6118,0.259,0.1577,0.0663,0.1854,0.2544,0.4373,0.9113,87.4,69.7,93.9,37.5,41.0,69.2,53.4,33.0,26.7,0.0
167.4,61.2,21.8243,0.2533,0.1753,0.291,0.46,0.3476,1.4448,0.6325,0.2712,0.1534,0.0687,0.1912,0.253,0.4451,0.9485,88.6,75.9,92.2,42.4,45.4,74.5,51.9,36.1,30.4,1.0
170.8,65.2,22.367,0.2523,0.1746,0.2894,0.466,0.3496,1.4452,0.621,0.2679,0.1591,0.068,0.1923,0.2563,0.4442,0.9515,93.1,79.8,93.6,43.1,45.7,75.9,52.8,36.5,30.6,1.0
167.5,81.9,29.207,0.2588,0.192,0.2943,0.4682,0.3465,1.348,0.6286,0.271,0.1802,0.0742,0.1906,0.2575,0.4449,0.9518,99.7,87.0,101.0,43.3,45.4,74.5,58.0,39.0,33.7,1.0
157.7,45.4,18.2529,0.2513,0.1648,0.2866,0.4606,0.3493,1.5249,0.6223,0.265,0.1479,0.0639,0.1921,0.2533,0.4379,0.9499,80.7,67.7,81.6,39.6,41.8,69.0,46.1,31.7,26.1,1.0
160.9,70.4,27.1857,0.2402,0.2057,0.2812,0.4598,0.3345,1.1677,0.6116,0.2637,0.1706,0.07,0.184,0.2529,0.4364,0.9092,95.7,77.0,103.9,38.7,42.4,70.2,57.5,35.4,30.0,0.0
160.7,69.5,26.9277,0.2393,0.2035,0.2795,0.4668,0.3414,1.1758,0.5988,0.2652,0.1707,0.0696,0.1878,0.2568,0.4402,0.9221,95.0,75.7,102.7,38.5,42.6,70.7,58.4,35.1,29.1,0.0
177.2,77.7,24.7574,0.2603,0.182,0.2882,0.4644,0.3466,1.4302,0.6206,0.2761,0.1639,0.0704,0.1906,0.2554,0.4349,0.9535,99.5,83.5,101.2,46.1,48.9,77.1,56.9,39.2,32.8,1.0
173.8,84.5,27.9622,0.2615,0.1915,0.2914,0.462,0.3488,1.365,0.6307,0.2758,0.1742,0.0733,0.1919,0.2541,0.442,0.9591,102.3,89.7,104.6,45.5,47.9,76.8,58.4,40.0,34.1,1.0
158.2,44.4,17.7533,0.2317,0.1723,0.2803,0.4635,0.3375,1.3443,0.6047,0.2613,0.142,0.0602,0.1856,0.2549,0.4396,0.9066,80.4,65.5,85.6,36.7,41.3,69.6,47.5,29.9,23.8,0.0
152.4,53.7,23.0967,0.2392,0.1937,0.2842,0.4625,0.3426,1.2351,0.6144,0.2598,0.1578,0.0659,0.1884,0.2544,0.4379,0.9243,85.6,69.5,92.7,36.5,39.6,66.7,52.0,31.5,25.7,0.0
153.2,51.9,22.1139,0.2383,0.1932,0.2818,0.4632,0.3393,1.2336,0.6084,0.2639,0.1573,0.0653,0.1866,0.2547,0.445,0.9169,83.8,65.6,93.0,36.5,40.4,68.2,50.7,31.4,25.4,0.0
170.2,83.2,28.7433,0.2629,0.1912,0.2889,0.4607,0.3485,1.375,0.627,0.2724,0.1703,0.0744,0.1917,0.2534,0.432,0.96,100.1,85.7,102.2,44.7,46.4,73.5,59.0,39.7,33.5,1.0
170.1,89.3,30.8721,0.2627,0.1958,0.2888,0.4599,0.3536,1.3418,0.6279,0.2749,0.1753,0.0768,0.1945,0.2529,0.4371,0.97,101.4,87.3,104.6,44.7,46.8,74.4,60.0,41.0,35.0,1.0
172.3,66.8,22.4845,0.2496,0.1775,0.292,0.4623,0.3506,1.4067,0.6316,0.2658,0.1518,0.069,0.1928,0.2543,0.4459,0.9509,92.9,79.6,96.0,43.0,45.8,76.8,52.8,37.3,31.5,1.0
165.5,49.6,18.0839,0.251,0.1654,0.2872,0.4647,0.3499,1.5176,0.6179,0.2697,0.1406,0.0639,0.1924,0.2556,0.4432,0.9507,85.7,69.0,86.0,41.5,44.6,73.4,47.8,33.2,27.4,1.0
171.1,79.7,27.2491,0.2567,0.1885,0.2945,0.465,0.3487,1.3623,0.6332,0.2681,0.1672,0.0731,0.1918,0.2558,0.4379,0.9542,99.8,85.2,101.2,43.9,45.9,74.9,56.9,39.2,32.8,1.0
164.7,74.1,27.2992,0.2639,0.1846,0.2912,0.4707,0.3495,1.4293,0.6188,0.2763,0.1644,0.074,0.1922,0.2589,0.4448,0.9629,97.3,81.0,95.5,43.5,45.5,73.3,55.2,38.3,31.3,1.0
176.2,80.4,25.9012,0.2573,0.1871,0.2899,0.4682,0.3514,1.3754,0.6192,0.2747,0.1631,0.0714,0.1932,0.2575,0.4388,0.96,101.0,86.0,103.5,45.3,48.4,77.3,56.6,39.5,34.6,1.0
158.7,46.3,18.4004,0.2478,0.1656,0.291,0.4704,0.3474,1.4966,0.6185,0.2732,0.1516,0.0643,0.1911,0.2587,0.4381,0.9426,79.9,67.8,82.5,39.3,43.4,69.5,45.2,32.1,25.9,1.0
180.4,62.8,19.2967,0.2535,0.1664,0.2906,0.4605,0.3529,1.5228,0.631,0.2724,0.1536,0.0648,0.1941,0.2533,0.4343,0.9592,93.1,80.2,94.3,45.7,49.1,78.4,53.1,36.7,31.0,1.0
155.5,51.2,21.1598,0.2394,0.1875,0.2782,0.4572,0.3357,1.2765,0.6086,0.2611,0.1483,0.0637,0.1846,0.2514,0.4385,0.9108,84.3,64.6,91.6,37.2,40.6,68.2,48.6,31.1,25.1,0.0
166.8,74.9,26.9288,0.2585,0.1882,0.2909,0.4578,0.3482,1.3734,0.6354,0.2739,0.1756,0.074,0.1915,0.2518,0.4433,0.9549,94.7,83.6,98.6,43.1,45.7,73.9,54.8,38.8,31.7,1.0
173.3,71.8,23.9089,0.2516,0.181,0.2894,0.4649,0.3457,1.3899,0.6224,0.2701,0.1654,0.0705,0.1901,0.2557,0.4468,0.9431,96.2,82.9,98.5,43.6,46.8,77.4,54.6,38.4,32.2,1.0
154.7,56.3,23.5328,0.2395,0.1909,0.2832,0.4609,0.3369,1.2546,0.6145,0.264,0.1585,0.0664,0.1853,0.2535,0.4336,0.9132,87.1,69.2,92.7,37.0,40.8,67.1,51.8,32.3,26.4,0.0
169.7,56.6,19.6334,0.2357,0.1843,0.2831,0.4675,0.3406,1.279,0.6056,0.2641,0.1547,0.0626,0.1873,0.2571,0.4423,0.9169,89.0,69.8,98.2,40.0,44.8,75.1,52.8,33.4,27.4,0.0
156.8,48.4,19.6782,0.2307,0.1816,0.2844,0.4593,0.3378,1.2706,0.6192,0.2612,0.147,0.0626,0.1858,0.2526,0.4414,0.9063,83.0,65.5,89.4,36.2,41.0,69.2,48.7,30.8,25.0,0.0
158.1,49.4,19.7829,0.2337,0.1797,0.2828,0.4569,0.3377,1.3008,0.6189,0.2625,0.1438,0.0624,0.1858,0.2513,0.4375,0.9092,83.6,66.6,89.2,36.9,41.5,69.2,50.0,31.0,25.2,0.0
170.6,80.4,27.6308,0.2403,0.2015,0.2814,0.4576,0.343,1.1929,0.6148,0.2645,0.1735,0.0704,0.1887,0.2517,0.4388,0.9264,101.1,82.0,107.9,41.0,45.1,74.9,61.4,37.7,31.3,0.0
151.9,46.8,20.2666,0.2346,0.1832,0.2778,0.4643,0.3335,1.2807,0.5983,0.2602,0.1472,0.0624,0.1834,0.2554,0.435,0.9015,81.8,61.4,87.4,35.7,39.5,66.1,47.7,29.8,24.4,0.0
157.7,60.2,24.2179,0.2364,0.1979,0.2813,0.4592,0.3368,1.1946,0.6127,0.2594,0.1607,0.0673,0.1853,0.2525,0.4397,0.91,87.0,71.3,98.0,37.3,40.9,69.3,52.7,33.3,27.3,0.0
158.3,40.1,16.0,0.2315,0.1696,0.2849,0.4639,0.3323,1.3651,0.6142,0.2609,0.1347,0.059,0.1828,0.2552,0.4403,0.8961,73.7,62.2,84.3,36.7,41.3,69.7,46.5,29.3,23.7,0.0
173.5,51.0,16.9533,0.2465,0.1594,0.291,0.4645,0.3503,1.5467,0.6266,0.2713,0.1398,0.0632,0.1927,0.2555,0.4517,0.9471,86.2,72.6,86.8,42.8,47.1,78.4,47.6,34.4,28.0,1.0
163.9,60.0,22.3381,0.2404,0.1911,0.2798,0.4619,0.3405,1.2581,0.6056,0.2603,0.1605,0.0656,0.1873,0.2541,0.436,0.9215,91.6,69.5,98.3,39.4,42.7,71.4,53.2,33.8,27.4,0.0
160.2,53.9,21.0213,0.2341,0.1828,0.2804,0.4638,0.3413,1.281,0.6045,0.2641,0.1523,0.0639,0.1877,0.2551,0.4409,0.9167,87.1,67.8,91.9,37.5,42.3,70.6,51.9,32.1,26.8,0.0
176.7,87.8,28.1116,0.2592,0.1934,0.2921,0.4578,0.344,1.3407,0.638,0.2735,0.1715,0.0738,0.1892,0.2518,0.4446,0.9473,104.3,86.2,107.3,45.8,48.3,78.6,60.4,40.9,34.8,1.0
163.7,54.8,20.4784,0.2337,0.1847,0.2816,0.4601,0.3416,1.2647,0.6119,0.2615,0.1505,0.0632,0.1879,0.2531,0.4344,0.9168,85.5,69.2,94.9,38.2,42.8,71.1,53.0,32.5,26.2,0.0
161.4,67.9,26.065,0.2407,0.2045,0.279,0.4614,0.341,1.177,0.6047,0.2605,0.1685,0.069,0.1875,0.2538,0.4389,0.9227,91.4,74.8,103.6,38.8,42.0,70.8,55.7,35.0,29.2,0.0
162.7,87.1,32.9026,0.2676,0.1988,0.2866,0.4682,0.3489,1.3462,0.6121,0.2724,0.1917,0.0789,0.1919,0.2575,0.436,0.9655,100.9,88.6,101.6,43.5,44.3,70.9,58.5,40.3,35.7,1.0
179.1,84.8,26.4418,0.2567,0.1881,0.2945,0.462,0.3459,1.3642,0.6376,0.2747,0.171,0.0726,0.1902,0.2541,0.4446,0.9484,103.6,86.4,105.8,46.0,49.2,79.6,59.0,40.8,34.3,1.0
153.4,56.2,23.8878,0.2355,0.1967,0.2767,0.4577,0.3417,1.1971,0.6045,0.2628,0.1578,0.0675,0.188,0.2517,0.441,0.9189,85.6,68.9,94.7,36.1,40.3,67.6,51.5,32.5,26.4,0.0
157.1,41.6,16.8769,0.2294,0.171,0.2817,0.4664,0.3393,1.3413,0.6039,0.2623,0.1373,0.0598,0.1866,0.2565,0.4382,0.9079,78.2,60.6,84.4,36.0,41.2,68.8,48.6,29.5,23.4,0.0
164.8,66.1,24.3175,0.2539,0.1803,0.2917,0.468,0.3462,1.4087,0.6231,0.2759,0.157,0.0702,0.1904,0.2574,0.4432,0.9464,91.3,76.8,93.3,41.9,45.5,73.1,52.9,36.3,30.3,1.0
170.0,58.8,20.3287,0.2512,0.1746,0.2921,0.4648,0.3506,1.4386,0.6285,0.2701,0.1522,0.0663,0.1928,0.2556,0.4407,0.9525,89.3,72.9,93.2,42.7,45.9,74.9,50.6,35.4,30.1,1.0
177.7,99.1,31.3807,0.2638,0.1996,0.2881,0.4702,0.3488,1.3219,0.6127,0.277,0.1851,0.0772,0.1919,0.2586,0.4412,0.9615,108.6,92.8,111.4,46.9,49.2,78.4,62.9,43.1,37.2,1.0
171.1,68.9,23.5249,0.2549,0.1775,0.2876,0.4665,0.3503,1.4357,0.6166,0.2714,0.1641,0.069,0.1926,0.2565,0.442,0.9554,91.8,82.5,95.4,43.6,46.4,75.6,53.9,37.1,31.5,1.0
166.0,76.8,27.8505,0.2625,0.1903,0.2882,0.4706,0.3477,1.379,0.6124,0.2718,0.168,0.0739,0.1912,0.2588,0.4419,0.9579,97.6,86.0,99.2,43.6,45.1,73.4,54.6,38.5,33.0,1.0
170.6,71.6,24.6282,0.2409,0.1991,0.2798,0.4553,0.3376,1.2099,0.6145,0.2617,0.1667,0.0675,0.1857,0.2504,0.4386,0.916,96.1,77.8,106.6,41.1,44.6,74.8,57.5,36.2,29.0,0.0
171.2,84.6,28.8686,0.2607,0.1949,0.294,0.4623,0.3447,1.3378,0.636,0.2684,0.1723,0.074,0.1896,0.2543,0.4411,0.9502,101.0,86.1,104.8,44.6,45.9,75.5,58.1,39.8,34.4,1.0
162.6,65.3,24.7104,0.2402,0.1983,0.2842,0.4613,0.3383,1.2114,0.616,0.263,0.162,0.0672,0.1861,0.2537,0.4318,0.9168,92.4,73.9,101.3,39.1,42.8,70.2,55.8,34.3,28.0,0.0
160.3,44.7,17.3925,0.2512,0.1627,0.2896,0.4602,0.351,1.544,0.6293,0.2737,0.1396,0.0619,0.193,0.2531,0.4512,0.9531,80.8,65.9,81.9,40.3,43.9,72.4,46.5,31.1,26.8,1.0
153.0,49.4,21.0842,0.2335,0.1883,0.2836,0.469,0.338,1.2399,0.6047,0.2652,0.152,0.065,0.1859,0.258,0.4395,0.9095,80.8,65.1,90.5,35.7,40.6,67.3,50.5,31.2,25.2,0.0
160.8,68.8,26.6007,0.2422,0.2017,0.2791,0.4614,0.3327,1.201,0.605,0.2644,0.1638,0.0692,0.183,0.2538,0.4341,0.9077,93.6,74.2,101.8,38.9,42.5,69.8,55.8,35.0,29.0,0.0
153.3,63.6,27.0662,0.2376,0.2049,0.2829,0.4648,0.3401,1.1594,0.6085,0.2643,0.1688,0.0697,0.187,0.2557,0.4387,0.9177,89.0,72.9,98.7,36.4,40.5,67.3,54.8,33.6,28.4,0.0
168.3,63.9,22.586,0.2388,0.1896,0.2762,0.4618,0.3389,1.2595,0.5982,0.2603,0.156,0.0656,0.1864,0.254,0.438,0.9165,93.3,74.2,100.2,40.2,43.8,73.7,54.8,34.7,27.9,0.0
157.7,63.2,25.4119,0.2406,0.1996,0.2865,0.4601,0.3408,1.2056,0.6227,0.2586,0.1659,0.0681,0.1875,0.2531,0.4396,0.9223,89.4,72.2,98.8,37.9,40.8,69.3,54.3,33.7,28.1,0.0
177.6,87.1,27.5917,0.2608,0.1906,0.2917,0.4685,0.3487,1.3682,0.6226,0.2749,0.1695,0.0732,0.1918,0.2577,0.4486,0.9582,102.4,87.4,106.3,46.3,48.8,79.7,60.3,40.8,34.5,1.0
156.4,50.7,20.7429,0.2376,0.1865,0.2773,0.4616,0.3441,1.2741,0.6008,0.2637,0.1465,0.0645,0.1893,0.2539,0.4389,0.9258,82.5,65.5,91.6,37.2,41.2,68.6,49.7,31.7,24.8,0.0
164.4,63.1,23.3502,0.2534,0.1764,0.2919,0.4664,0.3484,1.4366,0.6258,0.274,0.1549,0.0694,0.1916,0.2565,0.4477,0.9501,89.6,77.3,91.0,41.7,45.0,73.6,52.6,35.8,30.4,1.0
164.4,49.0,18.1265,0.2464,0.1643,0.2899,0.4658,0.3486,1.5,0.6223,0.2759,0.1404,0.0637,0.1917,0.2562,0.442,0.9435,83.6,70.8,84.8,40.5,45.4,72.7,46.5,32.9,27.3,1.0
165.5,71.9,26.2464,0.2533,0.187,0.2877,0.4637,0.3502,1.3544,0.6206,0.2719,0.1683,0.0717,0.1926,0.255,0.4428,0.9537,96.1,82.1,97.2,41.9,45.0,73.3,54.2,37.2,31.9,1.0
170.8,65.5,22.4545,0.2543,0.1746,0.291,0.4657,0.3517,1.4569,0.6248,0.2738,0.1563,0.0685,0.1934,0.2562,0.445,0.9577,93.8,80.4,93.6,43.4,46.8,76.0,53.3,36.7,30.8,1.0
167.6,71.1,25.2881,0.2575,0.1834,0.2914,0.4669,0.3556,1.4041,0.6241,0.2761,0.1652,0.0713,0.1956,0.2568,0.4447,0.9687,95.2,79.9,96.5,43.2,46.3,74.5,54.7,37.5,31.4,1.0
158.3,57.0,22.7471,0.2386,0.1922,0.2803,0.4611,0.3357,1.2415,0.6077,0.2652,0.1569,0.066,0.1847,0.2536,0.4352,0.9101,88.1,70.6,95.5,37.8,42.0,68.9,52.6,32.8,26.4,0.0
174.5,63.9,20.9966,0.2521,0.1733,0.2915,0.4741,0.3511,1.4545,0.6149,0.2761,0.1551,0.0662,0.1931,0.2607,0.4376,0.9542,92.9,78.1,94.9,44.0,48.2,76.3,53.7,36.3,29.7,1.0
162.3,58.5,22.1862,0.2538,0.1767,0.2893,0.4682,0.3406,1.4367,0.6179,0.2737,0.1585,0.0678,0.1873,0.2575,0.444,0.935,87.8,71.8,90.0,41.2,44.4,72.1,49.7,34.6,28.6,1.0
175.3,72.6,23.631,0.2535,0.1822,0.2895,0.4664,0.3483,1.3913,0.6206,0.2759,0.1615,0.0696,0.1915,0.2565,0.4472,0.95,98.4,83.5,100.3,44.4,48.4,78.4,57.0,38.3,33.2,1.0
179.6,68.1,21.1105,0.2545,0.1715,0.2913,0.4609,0.3495,1.484,0.6321,0.267,0.1531,0.0674,0.1923,0.2535,0.4372,0.9536,96.0,81.4,96.7,45.7,48.0,78.5,54.7,38.0,32.0,1.0
165.8,79.3,28.8476,0.26,0.191,0.2934,0.4692,0.3462,1.3612,0.6252,0.2728,0.1705,0.0746,0.1904,0.2581,0.4453,0.9523,97.2,86.0,99.4,43.1,45.2,73.8,56.7,38.9,32.6,1.0
179.2,94.5,29.4291,0.2587,0.1931,0.2879,0.4618,0.3507,1.3401,0.6234,0.2762,0.1736,0.0743,0.1929,0.254,0.4424,0.9602,106.5,94.2,108.7,46.4,49.5,79.3,61.3,41.8,36.9,1.0
169.9,91.7,31.7529,0.2454,0.219,0.2814,0.4643,0.3337,1.1204,0.606,0.261,0.1746,0.0748,0.1835,0.2554,0.4411,0.9128,105.3,83.7,116.9,41.7,44.4,74.9,65.0,39.9,32.8,0.0
176.6,83.7,26.8446,0.2587,0.1891,0.2865,0.4625,0.3474,1.3678,0.6194,0.2733,0.1714,0.0726,0.191,0.2544,0.439,0.9534,100.3,89.2,104.9,45.7,48.3,77.5,58.6,40.2,34.6,1.0
188.2,71.4,20.1471,0.2525,0.1696,0.291,0.467,0.3489,1.4888,0.6231,0.2749,0.1495,0.0653,0.1919,0.2568,0.445,0.9503,97.5,83.4,100.2,47.5,51.7,83.8,55.4,38.6,32.2,1.0
157.4,45.2,18.2504,0.233,0.1776,0.285,0.4558,0.3335,1.3122,0.6254,0.2638,0.1409,0.0613,0.1834,0.2507,0.4393,0.9,79.4,64.2,87.8,36.7,41.5,69.2,47.9,30.3,24.4,0.0
173.9,61.9,20.4933,0.2526,0.1714,0.2897,0.459,0.349,1.4738,0.6312,0.2761,0.1539,0.0659,0.1919,0.2524,0.4412,0.9505,91.7,78.5,93.6,43.9,48.0,76.7,52.5,36.0,30.4,1.0
170.8,77.4,26.5484,0.2606,0.1827,0.2906,0.4705,0.3395,1.4261,0.6176,0.2718,0.1632,0.0725,0.1867,0.2588,0.4364,0.9397,100.1,86.0,98.0,44.5,46.4,74.5,55.8,38.9,33.3,1.0
180.8,71.9,21.9982,0.2555,0.1723,0.2891,0.4615,0.3475,1.4831,0.6265,0.278,0.1568,0.0686,0.1911,0.2538,0.4398,0.9505,96.7,82.6,97.8,46.2,50.3,79.5,55.7,39.0,32.6,1.0
166.1,71.0,25.753,0.2588,0.1855,0.2896,0.466,0.3482,1.3951,0.6215,0.2727,0.1632,0.072,0.1915,0.2563,0.4429,0.9552,94.7,78.8,96.7,43.0,45.3,73.6,56.1,37.5,31.2,1.0
161.9,55.0,20.9617,0.2511,0.1772,0.2887,0.4703,0.3556,1.4171,0.614,0.2775,0.1534,0.0666,0.1956,0.2587,0.4474,0.9622,85.0,74.5,90.1,40.7,44.9,72.4,47.6,33.9,27.8,1.0
165.0,46.3,17.0158,0.234,0.1732,0.2822,0.4608,0.3342,1.351,0.6124,0.2606,0.1401,0.059,0.1838,0.2534,0.4412,0.9023,81.8,64.5,89.7,38.6,43.0,72.8,49.0,30.6,25.6,0.0
162.0,77.8,29.6579,0.2423,0.2093,0.2817,0.4624,0.3366,1.1576,0.6091,0.2602,0.1732,0.0717,0.1851,0.2543,0.4348,0.9154,98.5,78.7,106.5,39.3,42.2,70.4,60.0,36.5,30.6,0.0
